user_id,amount,merchant,timestamp
user_049,759.4,Zomato,2026-08-27 21:13:12
user_016,360.23,Uber,2026-08-27 21:13:40
user_031,1692.48,Swiggy,2026-08-27 21:14:37
user_040,289.57,Netflix,2026-08-27 21:14:52
user_024,2174.72,Amazon,2026-08-27 21:18:04
user_031,774.28,Uber,2026-08-27 21:19:35
user_026,411.07,BookMyShow,2026-08-27 21:20:44
user_018,275.09,Netflix,2026-08-27 21:22:28
user_033,119.81,Uber,2026-08-27 21:22:40
user_045,842.47,Netflix,2026-08-27 21:23:17
user_023,428.62,Uber,2026-08-27 21:23:28
user_043,520.01,BigBasket,2026-08-27 21:24:36
user_015,377.87,Amazon,2026-08-27 21:25:42
user_030,513.53,Myntra,2026-08-27 21:27:49
user_044,438.12,Zomato,2026-08-27 21:28:42
user_018,1584.73,Netflix,2026-08-27 21:28:59
user_001,1042.36,Amazon,2026-08-27 21:30:32
user_049,1055.16,Zomato,2026-08-27 21:31:13
user_035,692.7,BigBasket,2026-08-27 21:31:33
user_036,1457.43,Uber,2026-08-27 21:31:47
user_032,627.27,Amazon,2026-08-27 21:32:23
user_030,76.16,Myntra,2026-08-27 21:32:36
user_025,79.54,Netflix,2026-08-27 21:33:57
user_040,304.83,Uber,2026-08-27 21:34:18
user_021,347.6,BookMyShow,2026-08-27 21:34:28
user_005,849.66,BigBasket,2026-08-27 21:34:53
user_001,408.43,Swiggy,2026-08-27 21:35:51
user_021,758.0,Flipkart,2026-08-27 21:35:53
user_016,354.73,BigBasket,2026-08-27 21:36:11
user_015,1087.59,Myntra,2026-08-27 21:36:46
user_011,1813.43,BigBasket,2026-08-27 21:37:23
user_003,911.64,Myntra,2026-08-27 21:38:39
user_044,689.55,BookMyShow,2026-08-27 21:38:57
user_038,505.66,BookMyShow,2026-08-27 21:39:04
user_038,651.67,Swiggy,2026-08-27 21:40:03
user_047,508.71,Zomato,2026-08-27 21:40:56
user_021,495.41,BigBasket,2026-08-27 21:41:58
user_033,931.44,Flipkart,2026-08-27 21:43:13
user_026,2193.77,Swiggy,2026-08-27 21:43:16
user_013,2472.69,BigBasket,2026-08-27 21:43:50
user_043,2024.96,Zomato,2026-08-27 21:44:11
user_016,1366.93,Swiggy,2026-08-27 21:45:38
user_050,793.47,Netflix,2026-08-27 21:45:43
user_048,345.27,Ola,2026-08-27 21:45:57
user_004,209.64,Ola,2026-08-27 21:46:22
user_050,923.12,Uber,2026-08-27 21:47:05
user_047,1159.46,Netflix,2026-08-27 21:47:56
user_011,531.98,BigBasket,2026-08-27 21:47:57
user_038,263.87,Amazon,2026-08-27 21:48:15
user_038,34.92,Amazon,2026-08-27 21:48:49
user_029,275.38,Amazon,2026-08-27 21:50:10
user_034,395.88,Netflix,2026-08-27 21:50:55
user_021,282.33,Netflix,2026-08-27 21:51:21
user_018,264.7,Netflix,2026-08-27 21:51:25
user_037,810.88,Netflix,2026-08-27 21:55:04
user_050,1072.36,Uber,2026-08-27 21:55:44
user_032,352.06,Flipkart,2026-08-27 21:57:16
user_016,478.88,Ola,2026-08-27 21:57:45
user_017,1915.93,Amazon,2026-08-27 22:00:05
user_032,1008.08,BookMyShow,2026-08-27 22:00:10
user_045,150.55,Swiggy,2026-08-27 22:01:24
user_024,767.66,Amazon,2026-08-27 22:01:38
user_034,331.61,Flipkart,2026-08-27 22:01:53
user_037,854.55,Myntra,2026-08-27 22:02:14
user_009,1548.12,Amazon,2026-08-27 22:02:35
user_041,172.38,BigBasket,2026-08-27 22:03:08
user_030,647.45,BigBasket,2026-08-27 22:03:40
user_038,743.49,BookMyShow,2026-08-27 22:03:46
user_025,1031.13,Ola,2026-08-27 22:04:09
user_040,341.9,Amazon,2026-08-27 22:04:19
user_028,1605.45,Uber,2026-08-27 22:05:18
user_030,379.92,Myntra,2026-08-27 22:06:42
user_003,946.16,Uber,2026-08-27 22:06:54
user_032,1005.77,Amazon,2026-08-27 22:08:23
user_031,601.16,Swiggy,2026-08-27 22:08:53
user_011,179.99,Zomato,2026-08-27 22:09:41
user_041,256.05,Ola,2026-08-27 22:10:00
user_038,1180.44,Netflix,2026-08-27 22:10:47
user_031,1239.68,BigBasket,2026-08-27 22:10:53
user_016,187.82,BookMyShow,2026-08-27 22:11:07
user_024,2015.85,Amazon,2026-08-27 22:12:06
user_002,810.77,Swiggy,2026-08-27 22:12:56
user_043,140.08,Netflix,2026-08-27 22:13:39
user_006,399.96,Netflix,2026-08-27 22:14:52
user_003,517.72,BigBasket,2026-08-27 22:15:07
user_018,1303.06,Netflix,2026-08-27 22:17:23
user_025,1242.27,Netflix,2026-08-27 22:18:00
user_031,10.34,Zomato,2026-08-27 22:19:08
user_040,829.54,BookMyShow,2026-08-27 22:19:22
user_009,988.42,Myntra,2026-08-27 22:21:36
user_024,882.9,Swiggy,2026-08-27 22:22:27
user_045,512.6,BigBasket,2026-08-27 22:22:28
user_007,880.55,BookMyShow,2026-08-27 22:22:57
user_031,1663.46,Flipkart,2026-08-27 22:23:33
user_045,460.22,Uber,2026-08-27 22:25:51
user_036,1910.67,Ola,2026-08-27 22:25:53
user_020,558.94,Ola,2026-08-27 22:26:08
user_033,511.27,Uber,2026-08-27 22:26:14
user_005,271.5,Uber,2026-08-27 22:27:02
user_022,1060.9,Zomato,2026-08-27 22:28:23
user_031,856.9,Zomato,2026-08-27 22:28:44
user_026,681.33,Zomato,2026-08-27 22:29:27
user_017,277.19,Flipkart,2026-08-27 22:30:06
user_025,2062.92,BigBasket,2026-08-27 22:30:29
user_042,496.47,BigBasket,2026-08-27 22:30:55
user_027,287.07,BookMyShow,2026-08-27 22:31:57
user_014,1869.54,Netflix,2026-08-27 22:33:19
user_034,163.0,Netflix,2026-08-27 22:33:43
user_018,418.26,Swiggy,2026-08-27 22:34:00
user_028,1049.83,Swiggy,2026-08-27 22:34:03
user_011,1681.83,BookMyShow,2026-08-27 22:34:30
user_041,1486.71,Netflix,2026-08-27 22:35:29
user_048,265.31,Ola,2026-08-27 22:36:11
user_001,693.7,Myntra,2026-08-27 22:36:14
user_001,931.78,Myntra,2026-08-27 22:37:31
user_043,1702.15,Uber,2026-08-27 22:37:40
user_047,1235.32,Netflix,2026-08-27 22:38:01
user_019,1562.47,BookMyShow,2026-08-27 22:38:51
user_025,469.13,Swiggy,2026-08-27 22:39:00
user_018,476.86,Netflix,2026-08-27 22:39:34
user_024,307.73,Amazon,2026-08-27 22:39:37
user_023,508.6,Myntra,2026-08-27 22:39:57
user_022,1664.76,Zomato,2026-08-27 22:40:12
user_016,264.34,BookMyShow,2026-08-27 22:41:30
user_010,726.89,Uber,2026-08-27 22:42:23
user_018,1565.49,Netflix,2026-08-27 22:42:25
user_009,1854.54,Ola,2026-08-27 22:42:57
user_045,430.31,BigBasket,2026-08-27 22:43:44
user_026,253.31,Netflix,2026-08-27 22:43:56
user_049,268.7,Myntra,2026-08-27 22:44:01
user_025,701.86,BigBasket,2026-08-27 22:44:39
user_011,524.54,Netflix,2026-08-27 22:46:32
user_035,527.1,Swiggy,2026-08-27 22:46:55
user_027,1432.15,BigBasket,2026-08-27 22:47:18
user_044,937.78,Flipkart,2026-08-27 22:48:52
user_011,1375.12,BigBasket,2026-08-27 22:48:55
user_012,322.38,Ola,2026-08-27 22:49:34
user_018,624.67,Zomato,2026-08-27 22:50:07
user_012,468.64,Ola,2026-08-27 22:50:16
user_041,374.36,Ola,2026-08-27 22:50:32
user_012,417.69,Zomato,2026-08-27 22:50:34
user_027,689.39,BigBasket,2026-08-27 22:50:40
user_050,410.98,Myntra,2026-08-27 22:50:56
user_021,1604.8,Uber,2026-08-27 22:51:34
user_036,2388.07,Netflix,2026-08-27 22:52:03
user_003,12.94,BookMyShow,2026-08-27 22:53:07
user_012,343.96,BookMyShow,2026-08-27 22:53:16
user_045,429.11,Amazon,2026-08-27 22:53:34
user_013,339.6,Uber,2026-08-27 22:53:34
user_005,1845.02,Netflix,2026-08-27 22:53:39
user_030,810.54,Uber,2026-08-27 22:54:12
user_011,204.52,Swiggy,2026-08-27 22:55:40
user_017,2103.09,Swiggy,2026-08-27 22:55:57
user_020,300.92,Zomato,2026-08-27 22:56:04
user_009,959.54,Swiggy,2026-08-27 22:57:52
user_009,1058.44,Ola,2026-08-27 22:58:13
user_037,327.12,Flipkart,2026-08-27 22:58:48
user_004,192.79,Uber,2026-08-27 22:59:11
user_039,664.81,Myntra,2026-08-27 22:59:54
user_022,45000.0,Amazon,2026-08-27 23:00:00
user_021,2149.43,Myntra,2026-08-27 23:00:18
user_020,1368.34,Flipkart,2026-08-27 23:00:22
user_015,1376.46,Netflix,2026-08-27 23:02:03
user_046,152.73,Netflix,2026-08-27 23:03:24
user_019,180.62,Swiggy,2026-08-27 23:03:59
user_048,1335.91,BigBasket,2026-08-27 23:04:38
user_036,532.38,Amazon,2026-08-27 23:05:38
user_042,2315.72,Myntra,2026-08-27 23:06:33
user_019,814.34,Netflix,2026-08-27 23:07:09
user_017,2023.85,Netflix,2026-08-27 23:07:40
user_034,1307.79,BookMyShow,2026-08-27 23:07:48
user_027,893.99,Netflix,2026-08-27 23:08:11
user_032,2511.28,Amazon,2026-08-27 23:09:28
user_048,1441.86,Myntra,2026-08-27 23:09:32
user_021,218.63,Amazon,2026-08-27 23:10:52
user_046,710.15,Zomato,2026-08-27 23:11:08
user_023,789.21,Uber,2026-08-27 23:11:56
user_035,1317.55,BookMyShow,2026-08-27 23:13:33
user_015,1152.42,Zomato,2026-08-27 23:14:08
user_029,622.07,BookMyShow,2026-08-27 23:14:26
user_025,880.98,Ola,2026-08-27 23:17:31
user_013,742.3,Swiggy,2026-08-27 23:18:17
user_012,429.09,Myntra,2026-08-27 23:18:38
user_035,330.32,Amazon,2026-08-27 23:20:45
user_003,1032.43,Flipkart,2026-08-27 23:23:27
user_041,1412.13,Netflix,2026-08-27 23:24:09
user_014,1272.48,BigBasket,2026-08-27 23:24:16
user_034,865.49,Swiggy,2026-08-27 23:24:33
user_011,666.94,Amazon,2026-08-27 23:25:49
user_027,199.37,Amazon,2026-08-27 23:26:04
user_044,1568.05,Netflix,2026-08-27 23:26:30
user_023,1399.41,Uber,2026-08-27 23:27:02
user_049,96.3,Flipkart,2026-08-27 23:28:09
user_020,674.74,Myntra,2026-08-27 23:29:56
user_038,18.37,Zomato,2026-08-27 23:30:05
user_037,458.41,Amazon,2026-08-27 23:30:19
user_002,1558.24,Flipkart,2026-08-27 23:30:27
user_019,1416.34,Swiggy,2026-08-27 23:31:28
user_042,1152.03,Myntra,2026-08-27 23:33:06
user_024,1924.9,Netflix,2026-08-27 23:33:51
user_028,549.69,Ola,2026-08-27 23:34:47
user_014,1378.68,Myntra,2026-08-27 23:35:02
user_009,1062.13,Flipkart,2026-08-27 23:35:05
user_024,668.24,Amazon,2026-08-27 23:35:05
user_047,300.31,Netflix,2026-08-27 23:35:13
user_040,178.31,Ola,2026-08-27 23:37:34
user_048,1250.88,Amazon,2026-08-27 23:38:45
user_045,589.46,Uber,2026-08-27 23:39:17
user_050,1429.29,Swiggy,2026-08-27 23:40:02
user_047,753.07,BookMyShow,2026-08-27 23:40:55
user_036,784.99,Netflix,2026-08-27 23:40:58
user_046,3142.42,Myntra,2026-08-27 23:41:12
user_005,673.4,Flipkart,2026-08-27 23:42:03
user_013,584.74,BigBasket,2026-08-27 23:42:27
user_004,935.6,Ola,2026-08-27 23:42:45
user_012,1703.95,Amazon,2026-08-27 23:43:24
user_030,2413.68,Flipkart,2026-08-27 23:44:50
user_020,1094.82,Zomato,2026-08-27 23:45:38
user_043,1524.91,Netflix,2026-08-27 23:45:43
user_006,874.89,BookMyShow,2026-08-27 23:46:58
user_023,609.15,Myntra,2026-08-27 23:47:44
user_036,677.71,Zomato,2026-08-27 23:48:54
user_029,1215.49,Flipkart,2026-08-27 23:49:28
user_005,657.15,Netflix,2026-08-27 23:50:24
user_021,348.93,Netflix,2026-08-27 23:51:51
user_031,52.67,BookMyShow,2026-08-27 23:52:03
user_033,822.55,Uber,2026-08-27 23:52:08
user_019,1267.21,Netflix,2026-08-27 23:52:58
user_014,682.3,BookMyShow,2026-08-27 23:53:08
user_003,536.23,Uber,2026-08-27 23:53:11
user_033,1218.53,BigBasket,2026-08-27 23:53:46
user_034,342.86,Netflix,2026-08-27 23:54:25
user_045,259.01,Flipkart,2026-08-27 23:56:28
user_011,2220.99,Flipkart,2026-08-27 23:57:20
user_025,196.59,Flipkart,2026-08-27 23:57:21
user_022,397.65,Swiggy,2026-08-27 23:57:25
user_035,1262.32,BookMyShow,2026-08-27 23:57:36
user_032,2131.39,Swiggy,2026-08-27 23:58:27
user_011,1448.89,BookMyShow,2026-08-27 23:59:15
user_048,271.51,Zomato,2026-08-27 23:59:23
user_020,2986.49,BookMyShow,2026-08-28 00:00:28
user_011,1221.12,Zomato,2026-08-28 00:00:40
user_004,702.32,Myntra,2026-08-28 00:01:30
user_027,280.27,Zomato,2026-08-28 00:02:07
user_024,990.73,BookMyShow,2026-08-28 00:04:14
user_034,917.33,BigBasket,2026-08-28 00:04:22
user_039,690.94,BigBasket,2026-08-28 00:04:47
user_043,927.88,Flipkart,2026-08-28 00:05:44
user_038,416.35,Zomato,2026-08-28 00:06:19
user_019,1571.68,Myntra,2026-08-28 00:07:31
user_046,1116.07,Uber,2026-08-28 00:07:39
user_019,340.11,BookMyShow,2026-08-28 00:07:40
user_011,814.5,BigBasket,2026-08-28 00:07:56
user_044,1289.92,BigBasket,2026-08-28 00:07:57
user_033,653.56,Myntra,2026-08-28 00:14:34
user_045,629.2,Zomato,2026-08-28 00:14:56
user_043,1103.0,Myntra,2026-08-28 00:15:35
user_040,314.77,Swiggy,2026-08-28 00:15:48
user_025,1208.3,Zomato,2026-08-28 00:15:49
user_046,799.58,Myntra,2026-08-28 00:16:27
user_004,1260.64,Flipkart,2026-08-28 00:17:07
user_028,690.71,Myntra,2026-08-28 00:18:59
user_004,773.41,Zomato,2026-08-28 00:19:36
user_041,576.49,BookMyShow,2026-08-28 00:21:28
user_017,1592.53,Zomato,2026-08-28 00:24:20
user_009,603.96,Amazon,2026-08-28 00:24:52
user_017,392.21,Myntra,2026-08-28 00:25:17
user_028,338.48,BookMyShow,2026-08-28 00:25:19
user_005,556.42,Amazon,2026-08-28 00:25:34
user_012,742.15,BigBasket,2026-08-28 00:26:07
user_030,937.7,Myntra,2026-08-28 00:26:31
user_043,282.85,Flipkart,2026-08-28 00:26:41
user_044,218.37,BookMyShow,2026-08-28 00:30:36
user_029,348.2,Ola,2026-08-28 00:30:51
user_031,1734.06,Netflix,2026-08-28 00:31:12
user_022,1132.27,Myntra,2026-08-28 00:31:25
user_002,908.93,Netflix,2026-08-28 00:32:03
user_040,415.88,Myntra,2026-08-28 00:32:13
user_024,345.09,Amazon,2026-08-28 00:34:07
user_040,108.13,Netflix,2026-08-28 00:34:19
user_030,1530.41,Amazon,2026-08-28 00:34:32
user_024,953.86,BookMyShow,2026-08-28 00:35:39
user_023,1058.56,Myntra,2026-08-28 00:35:48
user_017,575.32,Ola,2026-08-28 00:35:55
user_028,1042.26,Netflix,2026-08-28 00:37:13
user_037,433.5,Flipkart,2026-08-28 00:37:24
user_021,266.14,Ola,2026-08-28 00:37:47
user_029,454.09,Ola,2026-08-28 00:38:22
user_036,383.62,Zomato,2026-08-28 00:38:53
user_008,2523.89,BookMyShow,2026-08-28 00:39:09
user_020,347.26,Amazon,2026-08-28 00:40:18
user_001,366.54,BigBasket,2026-08-28 00:40:46
user_036,190.94,Netflix,2026-08-28 00:43:23
user_039,891.81,Amazon,2026-08-28 00:43:46
user_029,314.89,Netflix,2026-08-28 00:45:57
user_011,2089.81,Ola,2026-08-28 00:46:14
user_034,2270.59,BookMyShow,2026-08-28 00:47:21
user_006,614.17,BigBasket,2026-08-28 00:47:53
user_048,66.88,Swiggy,2026-08-28 00:48:01
user_005,58.51,Zomato,2026-08-28 00:49:33
user_041,841.79,Ola,2026-08-28 00:50:13
user_030,1110.09,Zomato,2026-08-28 00:51:20
user_015,958.32,Uber,2026-08-28 00:52:05
user_012,1961.17,Ola,2026-08-28 00:52:12
user_026,633.29,Amazon,2026-08-28 00:52:56
user_006,1092.18,Uber,2026-08-28 00:56:07
user_026,698.26,BookMyShow,2026-08-28 00:57:02
user_031,625.91,Ola,2026-08-28 00:57:10
user_010,557.26,Ola,2026-08-28 00:57:12
user_004,147.39,Netflix,2026-08-28 00:57:18
user_023,1277.49,Swiggy,2026-08-28 00:59:09
user_016,413.07,BigBasket,2026-08-28 00:59:55
user_003,1216.36,Uber,2026-08-28 01:00:37
user_040,1029.18,Zomato,2026-08-28 01:01:24
user_025,1289.93,BookMyShow,2026-08-28 01:01:40
user_031,573.13,BigBasket,2026-08-28 01:02:13
user_044,955.71,Ola,2026-08-28 01:02:29
user_008,1299.79,Zomato,2026-08-28 01:04:00
user_017,451.45,Zomato,2026-08-28 01:05:12
user_015,862.21,Swiggy,2026-08-28 01:05:15
user_039,903.45,BookMyShow,2026-08-28 01:06:48
user_009,268.2,Uber,2026-08-28 01:07:59
user_007,171.98,Swiggy,2026-08-28 01:09:13
user_024,1648.35,BookMyShow,2026-08-28 01:09:48
user_018,852.53,Myntra,2026-08-28 01:11:46
user_015,1733.17,Myntra,2026-08-28 01:12:15
user_006,2064.51,Myntra,2026-08-28 01:13:10
user_024,421.24,Zomato,2026-08-28 01:13:48
user_039,252.14,Amazon,2026-08-28 01:15:15
user_047,993.92,BookMyShow,2026-08-28 01:15:40
user_025,1822.17,Flipkart,2026-08-28 01:15:54
user_006,2190.23,Myntra,2026-08-28 01:15:56
user_006,425.22,BigBasket,2026-08-28 01:16:38
user_029,399.45,Ola,2026-08-28 01:18:53
user_042,366.68,BigBasket,2026-08-28 01:19:03
user_012,782.93,Netflix,2026-08-28 01:20:30
user_025,123.95,Swiggy,2026-08-28 01:21:00
user_006,72.33,Flipkart,2026-08-28 01:21:17
user_008,1184.4,Uber,2026-08-28 01:22:09
user_048,558.95,Amazon,2026-08-28 01:22:27
user_042,508.3,Swiggy,2026-08-28 01:22:34
user_041,255.27,Swiggy,2026-08-28 01:22:43
user_039,789.11,Zomato,2026-08-28 01:22:52
user_021,142.76,Swiggy,2026-08-28 01:22:59
user_048,437.65,BigBasket,2026-08-28 01:23:11
user_010,372.87,Amazon,2026-08-28 01:24:10
user_041,1980.97,Uber,2026-08-28 01:24:14
user_012,485.49,BookMyShow,2026-08-28 01:25:13
user_023,248.46,Flipkart,2026-08-28 01:27:13
user_004,1035.6,Amazon,2026-08-28 01:27:31
user_031,408.05,BookMyShow,2026-08-28 01:28:34
user_028,766.69,Swiggy,2026-08-28 01:30:24
user_025,773.58,Uber,2026-08-28 01:30:29
user_011,1277.76,BookMyShow,2026-08-28 01:30:37
user_027,428.34,BookMyShow,2026-08-28 01:30:41
user_025,1665.43,Netflix,2026-08-28 01:31:00
user_028,439.68,Zomato,2026-08-28 01:31:10
user_022,150.41,BookMyShow,2026-08-28 01:31:13
user_035,357.73,Swiggy,2026-08-28 01:33:29
user_031,605.75,Zomato,2026-08-28 01:33:54
user_025,2168.83,Uber,2026-08-28 01:33:58
user_020,612.78,BookMyShow,2026-08-28 01:34:41
user_020,1044.65,Uber,2026-08-28 01:35:59
user_026,317.51,Netflix,2026-08-28 01:37:19
user_038,1660.05,Ola,2026-08-28 01:37:20
user_006,1608.24,Myntra,2026-08-28 01:37:46
user_042,542.93,Flipkart,2026-08-28 01:37:47
user_033,939.22,Netflix,2026-08-28 01:37:53
user_028,431.53,Uber,2026-08-28 01:37:58
user_041,862.08,Ola,2026-08-28 01:38:34
user_026,906.79,Zomato,2026-08-28 01:38:45
user_043,942.12,Uber,2026-08-28 01:38:49
user_050,470.71,BigBasket,2026-08-28 01:39:10
user_034,1691.41,Uber,2026-08-28 01:40:36
user_018,907.98,Myntra,2026-08-28 01:40:51
user_049,895.6,BookMyShow,2026-08-28 01:42:22
user_022,465.32,Zomato,2026-08-28 01:42:30
user_016,245.4,Swiggy,2026-08-28 01:42:54
user_017,402.11,Amazon,2026-08-28 01:43:37
user_008,805.78,Myntra,2026-08-28 01:45:02
user_011,1061.95,Ola,2026-08-28 01:45:05
user_048,541.71,BigBasket,2026-08-28 01:46:41
user_004,1213.26,Myntra,2026-08-28 01:47:38
user_015,821.94,Swiggy,2026-08-28 01:48:02
user_001,449.18,Myntra,2026-08-28 01:49:12
user_016,330.33,Swiggy,2026-08-28 01:49:20
user_046,1394.39,Zomato,2026-08-28 01:51:29
user_032,1333.71,BookMyShow,2026-08-28 01:52:56
user_050,374.83,BigBasket,2026-08-28 01:53:31
user_019,549.57,Uber,2026-08-28 01:54:13
user_012,660.36,Myntra,2026-08-28 01:54:49
user_022,929.37,Zomato,2026-08-28 01:54:59
user_050,117.2,BigBasket,2026-08-28 01:55:31
user_042,655.93,BookMyShow,2026-08-28 01:55:46
user_037,691.22,Flipkart,2026-08-28 01:55:52
user_026,577.39,Swiggy,2026-08-28 01:56:00
user_043,1022.24,Amazon,2026-08-28 01:56:21
user_043,664.93,Swiggy,2026-08-28 01:56:40
user_022,528.44,Myntra,2026-08-28 01:57:49
user_021,653.83,Flipkart,2026-08-28 01:59:01
user_009,1060.6,Myntra,2026-08-28 02:02:24
user_029,712.39,Swiggy,2026-08-28 02:03:53
user_029,89.54,Swiggy,2026-08-28 02:04:22
user_031,2416.93,Zomato,2026-08-28 02:04:47
user_030,654.93,Swiggy,2026-08-28 02:05:37
user_003,269.84,Zomato,2026-08-28 02:07:49
user_030,211.26,Swiggy,2026-08-28 02:07:54
user_019,381.4,Swiggy,2026-08-28 02:08:26
user_027,2155.61,Myntra,2026-08-28 02:08:32
user_044,127.22,Zomato,2026-08-28 02:08:56
user_016,198.15,Uber,2026-08-28 02:09:40
user_044,279.04,Flipkart,2026-08-28 02:09:57
user_033,983.97,Ola,2026-08-28 02:10:14
user_004,1772.74,Swiggy,2026-08-28 02:11:15
user_040,1014.65,Swiggy,2026-08-28 02:11:34
user_003,541.4,BookMyShow,2026-08-28 02:13:13
user_007,30.14,Swiggy,2026-08-28 02:13:41
user_012,165.62,Myntra,2026-08-28 02:14:25
user_046,1012.79,BookMyShow,2026-08-28 02:14:54
user_002,1040.62,Amazon,2026-08-28 02:15:40
user_036,685.04,Flipkart,2026-08-28 02:20:02
user_014,694.02,Uber,2026-08-28 02:21:00
user_036,1217.94,Zomato,2026-08-28 02:21:03
user_004,547.81,Ola,2026-08-28 02:21:33
user_001,214.1,Flipkart,2026-08-28 02:21:36
user_001,794.25,BigBasket,2026-08-28 02:22:10
user_042,798.88,BigBasket,2026-08-28 02:23:00
user_018,497.67,Netflix,2026-08-28 02:24:44
user_020,684.42,Netflix,2026-08-28 02:25:39
user_044,1803.19,BigBasket,2026-08-28 02:26:26
user_027,1075.06,Myntra,2026-08-28 02:26:27
user_025,960.07,BookMyShow,2026-08-28 02:27:53
user_009,621.64,BookMyShow,2026-08-28 02:28:28
user_032,433.96,Flipkart,2026-08-28 02:30:01
user_027,793.94,BigBasket,2026-08-28 02:31:32
user_022,1951.42,Swiggy,2026-08-28 02:31:53
user_039,252.49,BigBasket,2026-08-28 02:32:13
user_028,1288.58,Flipkart,2026-08-28 02:32:47
user_023,1106.59,BigBasket,2026-08-28 02:33:11
user_028,2255.5,Flipkart,2026-08-28 02:33:12
user_028,236.81,Ola,2026-08-28 02:34:58
user_014,925.62,Myntra,2026-08-28 02:34:58
user_002,389.38,Zomato,2026-08-28 02:35:18
user_040,2207.73,Ola,2026-08-28 02:35:34
user_043,474.11,Zomato,2026-08-28 02:36:13
user_036,1961.12,Myntra,2026-08-28 02:36:47
user_029,588.36,Myntra,2026-08-28 02:38:03
user_018,793.82,Myntra,2026-08-28 02:38:37
user_019,294.85,BigBasket,2026-08-28 02:38:52
user_009,614.77,Ola,2026-08-28 02:40:14
user_029,770.3,Netflix,2026-08-28 02:40:56
user_013,888.38,BookMyShow,2026-08-28 02:41:22
user_047,761.34,BookMyShow,2026-08-28 02:43:02
user_028,569.87,Zomato,2026-08-28 02:43:08
user_033,769.92,BigBasket,2026-08-28 02:43:26
user_050,688.24,Uber,2026-08-28 02:43:48
user_021,511.65,Myntra,2026-08-28 02:44:56
user_039,679.4,Flipkart,2026-08-28 02:46:33
user_009,185.18,Myntra,2026-08-28 02:46:44
user_047,2282.96,Netflix,2026-08-28 02:47:18
user_039,831.57,BookMyShow,2026-08-28 02:47:22
user_046,968.27,BigBasket,2026-08-28 02:47:34
user_016,332.99,BookMyShow,2026-08-28 02:47:46
user_046,652.56,Ola,2026-08-28 02:47:51
user_046,964.8,Flipkart,2026-08-28 02:48:14
user_026,186.8,BigBasket,2026-08-28 02:48:26
user_042,1042.08,Swiggy,2026-08-28 02:48:59
user_016,436.87,Netflix,2026-08-28 02:49:14
user_037,548.4,Zomato,2026-08-28 02:49:29
user_044,472.37,Swiggy,2026-08-28 02:51:00
user_040,707.48,Uber,2026-08-28 02:51:37
user_040,321.65,Uber,2026-08-28 02:53:02
user_005,1001.69,Netflix,2026-08-28 02:54:14
user_016,188.64,Netflix,2026-08-28 02:54:51
user_037,391.65,Flipkart,2026-08-28 02:55:17
user_003,440.47,Zomato,2026-08-28 02:55:42
user_035,337.94,Myntra,2026-08-28 02:58:58
user_028,811.65,Flipkart,2026-08-28 03:00:43
user_004,746.42,Uber,2026-08-28 03:01:06
user_043,639.02,Zomato,2026-08-28 03:02:03
user_047,1073.06,Netflix,2026-08-28 03:03:48
user_041,769.51,Swiggy,2026-08-28 03:03:51
user_037,1179.58,Swiggy,2026-08-28 03:03:55
user_022,1313.02,Zomato,2026-08-28 03:03:58
user_024,1585.76,Myntra,2026-08-28 03:06:19
user_021,243.4,Swiggy,2026-08-28 03:06:31
user_049,979.31,Zomato,2026-08-28 03:08:28
user_008,238.0,Zomato,2026-08-28 03:08:43
user_033,700.52,BigBasket,2026-08-28 03:09:33
user_016,663.78,Uber,2026-08-28 03:09:50
user_048,628.35,Flipkart,2026-08-28 03:10:04
user_002,208.55,Zomato,2026-08-28 03:10:10
user_005,2431.13,Swiggy,2026-08-28 03:11:53
user_035,881.05,Flipkart,2026-08-28 03:12:50
user_030,493.27,Ola,2026-08-28 03:13:17
user_001,1259.91,Uber,2026-08-28 03:13:32
user_039,547.0,BigBasket,2026-08-28 03:15:15
user_039,90.41,Amazon,2026-08-28 03:16:16
user_024,2445.03,Swiggy,2026-08-28 03:16:43
user_019,1104.23,Amazon,2026-08-28 03:17:06
user_003,2149.82,Zomato,2026-08-28 03:17:16
user_035,1509.81,Swiggy,2026-08-28 03:17:53
user_003,746.1,Myntra,2026-08-28 03:19:32
user_043,413.58,Ola,2026-08-28 03:21:26
user_013,355.21,Myntra,2026-08-28 03:21:47
user_024,191.12,BigBasket,2026-08-28 03:23:27
user_044,1062.79,Uber,2026-08-28 03:24:04
user_006,216.78,Netflix,2026-08-28 03:24:09
user_019,562.16,BigBasket,2026-08-28 03:24:23
user_001,534.95,Zomato,2026-08-28 03:24:25
user_001,1419.59,Flipkart,2026-08-28 03:24:47
user_012,277.93,Netflix,2026-08-28 03:25:53
user_026,476.23,Myntra,2026-08-28 03:26:42
user_004,396.35,Netflix,2026-08-28 03:26:42
user_034,2837.29,Myntra,2026-08-28 03:28:16
user_049,851.25,Zomato,2026-08-28 03:29:02
user_041,949.06,Uber,2026-08-28 03:30:28
user_006,412.13,Netflix,2026-08-28 03:30:48
user_046,724.77,Uber,2026-08-28 03:31:38
user_013,422.5,Ola,2026-08-28 03:32:11
user_015,1640.9,Zomato,2026-08-28 03:33:04
user_022,132.36,Myntra,2026-08-28 03:33:29
user_030,724.78,Myntra,2026-08-28 03:35:00
user_024,788.72,Zomato,2026-08-28 03:35:54
user_028,277.42,Ola,2026-08-28 03:37:13
